id,year,month,day,hour,minute,second,volt1,volt2,volt3,volt4,volt5,volt6,temp1,temp2,temp3,temp4,temp5,temp6,elapsed
40,2017,5,26,15,29,14,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.9,30.65,31.61,39.0
41,2017,5,26,15,29,15,0.35,0.34,0.33,0.32,0.31,0.31,35.48,33.55,32.9,32.26,30.97,31.29,40.0
42,2017,5,26,15,29,16,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.58,30.65,31.61,41.0
43,2017,5,26,15,29,17,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.55,32.9,32.58,30.65,31.61,42.0
44,2017,5,26,15,29,18,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.55,32.9,32.26,30.65,31.29,43.0
45,2017,5,26,15,29,19,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.9,30.97,31.61,44.0
46,2017,5,26,15,29,20,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.55,33.23,33.23,30.65,31.61,45.0
47,2017,5,26,15,29,21,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,32.9,32.9,30.97,31.61,46.0
48,2017,5,26,15,29,22,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,33.23,32.58,30.97,31.61,47.0
49,2017,5,26,15,29,23,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,33.23,30.65,31.61,48.0
50,2017,5,26,15,29,24,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.55,32.9,32.58,30.65,31.29,49.0
51,2017,5,26,15,29,25,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.55,33.23,32.58,30.65,31.61,50.0
52,2017,5,26,15,29,26,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,32.9,32.9,30.65,31.61,51.0
53,2017,5,26,15,29,27,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.87,32.9,32.9,30.65,31.29,52.0
54,2017,5,26,15,29,28,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.55,33.23,33.23,30.65,31.61,53.0
55,2017,5,26,15,29,29,0.35,0.34,0.33,0.32,0.31,0.32,35.16,33.87,32.58,31.94,30.65,31.61,54.0
56,2017,5,26,15,29,30,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,33.23,32.9,30.97,31.61,55.0
57,2017,5,26,15,29,31,0.35,0.34,0.33,0.32,0.31,0.32,35.48,34.19,32.9,32.26,30.65,31.61,56.0
58,2017,5,26,15,29,32,0.35,0.34,0.33,0.33,0.31,0.31,35.48,34.19,33.23,32.58,30.65,31.29,57.0
59,2017,5,26,15,29,33,0.35,0.34,0.33,0.33,0.31,0.31,34.84,33.87,33.23,32.58,30.65,31.29,58.0
60,2017,5,26,15,29,34,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.55,33.23,32.9,30.65,31.61,59.0
61,2017,5,26,15,29,35,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,32.58,30.65,31.61,60.0
62,2017,5,26,15,29,36,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,32.9,32.58,30.65,31.61,61.0
63,2017,5,26,15,29,37,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,33.23,33.23,30.97,31.61,62.0
64,2017,5,26,15,29,38,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.55,33.23,32.9,30.65,31.61,63.0
65,2017,5,26,15,29,39,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,32.9,32.9,30.65,31.61,64.0
66,2017,5,26,15,29,40,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,32.9,33.23,30.65,31.61,65.0
67,2017,5,26,15,29,41,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.58,30.65,31.61,66.0
68,2017,5,26,15,29,42,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,33.23,32.9,30.65,31.61,67.0
69,2017,5,26,15,29,43,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,33.23,32.58,30.65,31.61,68.0
70,2017,5,26,15,29,44,0.35,0.34,0.33,0.32,0.31,0.31,35.16,34.19,32.58,32.26,30.65,31.29,69.0
71,2017,5,26,15,29,45,0.35,0.34,0.33,0.32,0.31,0.31,35.48,33.87,32.9,32.26,30.65,31.29,70.0
72,2017,5,26,15,29,46,0.35,0.34,0.33,0.32,0.31,0.32,35.48,34.19,32.9,32.26,30.65,31.61,71.0
73,2017,5,26,15,29,47,0.35,0.34,0.33,0.32,0.31,0.32,34.84,33.87,32.9,32.26,30.65,31.61,72.0
74,2017,5,26,15,29,48,0.35,0.34,0.33,0.32,0.31,0.31,35.16,34.19,32.58,32.26,30.65,31.29,73.0
75,2017,5,26,15,29,49,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,33.23,30.65,31.61,74.0
76,2017,5,26,15,29,50,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.87,32.58,32.58,30.65,31.29,75.0
