id,year,month,day,hour,minute,second,volt1,volt2,volt3,volt4,volt5,volt6,temp1,temp2,temp3,temp4,temp5,temp6,elapsed
40,2017,5,29,15,29,47,0.26,0.28,0.27,0.27,0.26,0.27,26.45,27.74,27.1,27.42,26.45,26.77,38.0
41,2017,5,29,15,29,48,0.25,0.28,0.27,0.27,0.26,0.27,25.48,27.74,27.1,27.42,26.45,26.77,39.0
42,2017,5,29,15,29,49,0.25,0.28,0.27,0.27,0.26,0.27,25.48,27.74,26.77,27.42,26.45,27.1,40.0
43,2017,5,29,15,29,50,0.26,0.27,0.27,0.28,0.26,0.27,26.13,27.1,27.1,27.74,26.45,27.1,41.0
44,2017,5,29,15,29,51,0.26,0.27,0.27,0.27,0.26,0.27,25.81,27.42,27.1,27.42,26.45,26.77,42.0
45,2017,5,29,15,29,52,0.26,0.27,0.27,0.27,0.26,0.27,26.45,27.1,27.1,27.42,26.45,26.77,43.0
46,2017,5,29,15,29,53,0.26,0.27,0.27,0.28,0.26,0.27,25.81,27.42,27.1,27.74,26.45,26.77,44.0
47,2017,5,29,15,29,54,0.26,0.28,0.27,0.27,0.26,0.27,26.45,27.74,27.1,27.42,26.45,27.1,45.0
48,2017,5,29,15,29,55,0.26,0.27,0.27,0.28,0.26,0.27,26.13,27.1,27.1,27.74,26.45,27.1,46.0
49,2017,5,29,15,29,56,0.26,0.28,0.27,0.27,0.26,0.27,26.45,27.74,27.1,27.42,26.45,26.77,47.0
50,2017,5,29,15,29,57,0.26,0.27,0.27,0.27,0.26,0.27,25.81,27.42,27.1,27.42,26.13,27.1,48.0
51,2017,5,29,15,29,58,0.26,0.27,0.27,0.27,0.26,0.27,26.45,27.42,27.1,27.42,26.45,27.1,49.0
52,2017,5,29,15,29,59,0.26,0.28,0.27,0.27,0.26,0.27,25.81,27.74,27.1,27.42,26.45,26.77,50.0
53,2017,5,29,15,30,0,0.26,0.28,0.27,0.27,0.26,0.27,26.45,27.74,27.1,27.42,26.45,26.77,51.0
54,2017,5,29,15,30,1,0.26,0.28,0.27,0.27,0.26,0.27,25.81,27.74,26.77,27.42,26.45,26.77,52.0
55,2017,5,29,15,30,2,0.26,0.28,0.27,0.27,0.26,0.27,26.13,27.74,27.1,27.42,26.13,27.1,53.0
56,2017,5,29,15,30,3,0.26,0.28,0.27,0.27,0.26,0.27,26.45,27.74,26.77,27.42,26.45,27.1,54.0
57,2017,5,29,15,30,4,0.26,0.28,0.27,0.27,0.26,0.27,26.45,27.74,26.77,27.42,26.13,26.77,55.0
58,2017,5,29,15,30,5,0.26,0.27,0.27,0.27,0.26,0.27,26.45,27.42,27.1,27.42,26.45,27.1,56.0
59,2017,5,29,15,30,6,0.26,0.27,0.27,0.27,0.26,0.27,26.45,27.42,26.77,27.42,26.45,27.1,57.0
60,2017,5,29,15,30,8,0.26,0.28,0.27,0.27,0.26,0.27,26.13,27.74,26.77,27.42,26.45,27.1,58.0
61,2017,5,29,15,30,9,0.26,0.27,0.27,0.28,0.26,0.27,26.45,27.42,27.1,27.74,26.45,27.1,59.0
62,2017,5,29,15,30,10,0.26,0.28,0.27,0.27,0.26,0.27,26.13,27.74,26.77,27.42,26.45,27.1,60.0
63,2017,5,29,15,30,11,0.26,0.27,0.27,0.28,0.26,0.27,26.13,27.1,27.1,27.74,26.45,27.1,61.0
64,2017,5,29,15,30,12,0.26,0.27,0.27,0.27,0.26,0.27,26.13,26.77,26.77,27.42,26.45,26.77,62.0
65,2017,5,29,15,30,13,0.26,0.28,0.27,0.27,0.26,0.27,26.13,27.74,27.1,27.42,26.45,27.1,63.0
66,2017,5,29,15,30,14,0.26,0.27,0.27,0.27,0.26,0.27,26.45,27.1,27.1,27.42,26.45,27.1,64.0
67,2017,5,29,15,30,15,0.26,0.27,0.27,0.27,0.26,0.27,26.45,27.1,27.1,27.42,26.45,26.77,65.0
68,2017,5,29,15,30,16,0.26,0.28,0.27,0.27,0.26,0.27,25.81,27.74,27.1,27.42,26.45,26.77,66.0
69,2017,5,29,15,30,17,0.25,0.28,0.27,0.27,0.26,0.26,25.48,27.74,27.1,27.42,26.45,26.45,67.0
70,2017,5,29,15,30,18,0.27,0.28,0.27,0.27,0.26,0.27,26.77,27.74,27.1,27.42,26.45,26.77,68.0
71,2017,5,29,15,30,19,0.25,0.28,0.27,0.27,0.26,0.26,25.48,27.74,26.77,27.42,26.45,26.45,69.0
72,2017,5,29,15,30,20,0.26,0.27,0.27,0.27,0.26,0.27,26.13,27.42,27.1,27.42,26.45,26.77,70.0
73,2017,5,29,15,30,21,0.26,0.28,0.27,0.27,0.26,0.27,25.81,27.74,26.77,27.42,26.45,26.77,71.0
74,2017,5,29,15,30,22,0.26,0.27,0.27,0.27,0.26,0.27,26.13,27.42,26.77,27.1,26.45,26.77,72.0
75,2017,5,29,15,30,23,0.26,0.28,0.27,0.27,0.26,0.26,25.81,27.74,26.77,27.42,26.45,26.45,73.0
